epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
88,val,0,348.5500177622279,413.68537917713724,5.811538808800072,30.0,33227
88,val,1,260.8605628589696,334.0312731858614,19.142187678591842,60.0,34996
88,val,2,275.6028952435819,337.56082086294464,27.634355219064165,120.0,32228
89,val,0,180.68201010931904,246.5821026303983,13.603394829506124,30.0,33227
89,val,1,263.05642198254577,335.695800989025,16.413304377643158,60.0,34996
89,val,2,340.7675530579363,414.5076932688072,22.874519051756238,120.0,32228
90,val,0,94.290739793927,120.11365212851202,19.779095314051826,30.0,33227
90,val,1,166.6670250595604,208.28452864356277,22.628300377185965,60.0,34996
90,val,2,260.5590774556965,353.25656059005206,33.250589549460095,120.0,32228
91,val,0,123.62057956090868,161.1729594740658,17.810816504649832,30.0,33227
91,val,1,132.56793747968518,160.5145654508282,24.882843753571837,60.0,34996
91,val,2,195.45874141614047,295.4223048052236,45.171900210996654,120.0,32228
92,val,0,252.59787496038143,303.01293950408626,7.855057633851987,30.0,33227
92,val,1,171.82147708622057,214.50813782197284,21.165276031546462,60.0,34996
92,val,2,183.14453843149784,279.1090736073278,45.99106367134169,120.0,32228
93,val,0,242.75357737251167,317.5731427667624,11.252896740602521,30.0,33227
93,val,1,247.27929423100363,315.3280233338292,16.60189735969825,60.0,34996
93,val,2,289.8391484325305,378.1113081236602,24.841752513342435,120.0,32228
94,val,0,176.07745201332878,212.73697881396376,9.212387516176603,30.0,33227
94,val,1,229.7377265618861,292.9298402730612,15.676077265973253,60.0,34996
94,val,2,270.3065814155199,359.99976604941685,31.928757602085145,120.0,32228
95,val,0,252.24787020791638,288.907884414674,5.934932434465947,30.0,33227
95,val,1,206.16725633599196,239.79416300905436,13.31295005143445,60.0,34996
95,val,2,222.81218068091025,291.8965462209161,34.259029415415164,120.0,32228
96,val,0,220.256769529369,258.9366380874561,6.898004634784964,30.0,33227
96,val,1,215.69790702084703,259.00723618165455,14.278774717110526,60.0,34996
96,val,2,241.63217955853605,295.46046385775156,24.764180215961275,120.0,32228
97,val,0,203.346282333515,251.32286891816716,11.674240828242093,30.0,33227
97,val,1,188.23213082611227,223.47859644924029,15.656074979997713,60.0,34996
97,val,2,200.98052917912267,263.12585598403456,35.397790740970585,120.0,32228
98,val,0,299.2086719819819,353.1658814327561,7.099647876726759,30.0,33227
98,val,1,206.38273897039127,249.04925242211647,17.24482798034061,60.0,34996
98,val,2,252.54557177025316,323.470330224063,30.54486781680526,120.0,32228
99,val,0,317.7169150400324,371.31936863229566,6.187738887049689,30.0,33227
99,val,1,244.39431140065562,282.3350594673801,11.089838838724425,60.0,34996
99,val,2,298.61530519002304,379.0679474002999,26.064291920069504,120.0,32228
100,val,0,188.1380097408193,250.03945950759524,11.824720859541939,30.0,33227
100,val,1,240.67014496132148,281.7851457404301,11.26700194307921,60.0,34996
100,val,2,314.61210613575054,404.30280300778475,24.233585701874148,120.0,32228
101,val,0,245.53946551902914,293.31403915148627,7.250127908026604,30.0,33227
101,val,1,205.66953499345237,258.98286046453137,18.976454451937364,60.0,34996
101,val,2,247.78988983430798,334.69182314864184,29.061685490877498,120.0,32228
102,val,0,204.19842192590457,237.7414784497111,7.58720317813826,30.0,33227
102,val,1,198.41613412347573,240.4854415824793,16.356154989141615,60.0,34996
102,val,2,240.90162861523268,314.03757036241643,29.949112572917958,120.0,32228
103,val,0,252.63236366097695,332.55689802062375,12.387516176603365,30.0,33227
103,val,1,240.73719669524732,287.2441111061143,14.915990398902732,60.0,34996
103,val,2,218.42134775079123,269.2005747525504,27.767779570559764,120.0,32228
104,val,0,215.38246793526233,293.42046973294737,14.72597586300298,30.0,33227
104,val,1,279.5012108247639,338.00883323243715,11.172705452051664,60.0,34996
104,val,2,310.2616373142386,366.76265974699965,20.19362045426337,120.0,32228
105,val,0,115.08150418046459,168.1376619409386,22.340265446775213,30.0,33227
105,val,1,185.36926279995615,238.93986967071402,19.81369299348497,60.0,34996
105,val,2,260.5184425106856,329.0276188757217,26.917587191262253,120.0,32228
106,val,0,69.39014929794011,86.4634830094315,25.611701327233877,30.0,33227
106,val,1,143.47955389935188,171.16289152164265,21.813921591038977,60.0,34996
106,val,2,256.3299767052815,352.4995835905614,30.150800546108975,120.0,32228
107,val,0,80.58274846222339,107.95041827364845,25.16628043458633,30.0,33227
107,val,1,128.4599844334888,162.92252417027882,31.806492170533772,60.0,34996
107,val,2,243.04055684243417,340.9309369585631,35.251954821894,120.0,32228
108,val,0,195.86525207550758,254.4850278478469,16.625033858007043,30.0,33227
108,val,1,163.11768641304542,200.517572415283,22.213967310549776,60.0,34996
108,val,2,211.47465826675852,290.94410639761253,38.64962144718878,120.0,32228
109,val,0,303.8578540238184,351.0708780845668,6.452583742137419,30.0,33227
109,val,1,222.91336135960182,263.44157684770306,13.690136015544635,60.0,34996
109,val,2,204.66211626105647,267.3691927529002,33.77187538786149,120.0,32228
110,val,0,351.76840011849714,402.7302323094532,4.318776898305595,30.0,33227
110,val,1,298.3060211415345,353.5337213985257,12.864327351697336,60.0,34996
110,val,2,248.89753911583097,302.08548374674535,25.843986595507012,120.0,32228
111,val,0,300.42197468199925,337.96343384118535,3.9726728263159474,30.0,33227
111,val,1,297.3611732593658,347.6535513727661,9.935421190993257,60.0,34996
111,val,2,316.08526589359406,363.25351420827633,15.979893260518804,120.0,32228
112,val,0,299.39975122814633,346.920118074396,4.457218527101454,30.0,33227
112,val,1,273.9416174208972,340.1312946313253,16.376157275117155,60.0,34996
112,val,2,285.0047753854737,340.5231212557369,22.570435646022094,120.0,32228
113,val,0,299.03938154999605,348.482111395835,6.052306858879827,30.0,33227
113,val,1,251.92918792421142,310.9431391999537,15.581780774945708,60.0,34996
113,val,2,262.329842521873,329.989751453188,27.87327789499814,120.0,32228
114,val,0,127.23686050689199,157.50921484092217,14.3136605772414,30.0,33227
114,val,1,200.0394031778855,240.45914328624133,15.681792204823408,60.0,34996
114,val,2,305.84722741306814,399.78262447939386,27.61573786769269,120.0,32228
115,val,0,106.79825030519231,127.54316129574005,16.643091461763024,30.0,33227
115,val,1,160.04200318206009,187.47479694980453,18.00777231683621,60.0,34996
115,val,2,307.24454592510295,396.71081945072905,24.664887675313395,120.0,32228
116,val,0,127.40009233948483,155.863955193475,13.645529238270083,30.0,33227
116,val,1,132.1306856944365,158.88974330172712,24.219910846953937,60.0,34996
116,val,2,244.9668169044096,321.75649502010936,27.80501427330272,120.0,32228
117,val,0,199.12920660755466,249.15497839879154,14.614620639841094,30.0,33227
117,val,1,132.4771579782109,164.19171768681423,27.66030403474683,60.0,34996
117,val,2,204.8896007047807,273.60866574210104,34.61896487526375,120.0,32228
118,val,0,265.2469178375796,330.2604688856233,10.310891744665483,30.0,33227
118,val,1,190.5068871012714,236.57195176798317,20.52520288032918,60.0,34996
118,val,2,179.05203501225643,244.53260216889055,44.32481072359439,120.0,32228
119,val,0,272.337267036632,323.87381803193585,7.111686279230746,30.0,33227
119,val,1,243.16314515185664,290.17977503584416,11.721339581666475,60.0,34996
119,val,2,244.33380914039228,310.80981279774153,31.494352736750653,120.0,32228
120,val,0,214.43186056244028,253.32464250746492,7.65642399253619,30.0,33227
120,val,1,222.31509685091243,270.1122917438018,14.16447594010744,60.0,34996
120,val,2,229.88396481223626,303.2941060858972,33.00235819784039,120.0,32228
121,val,0,279.9072636828671,317.18953207750127,5.0501098504228485,30.0,33227
121,val,1,216.57362575533185,264.8107734534469,15.621785346896788,60.0,34996
121,val,2,231.77399130105468,329.2159591053459,38.83889785279881,120.0,32228
122,val,0,376.1825038425311,413.25166746308616,3.2443494748246904,30.0,33227
122,val,1,264.50241837069325,310.81246156019614,9.28106069265059,60.0,34996
122,val,2,300.68376348485305,384.69271489184166,24.85416408092342,120.0,32228
123,val,0,443.7655206191736,483.0889378014094,2.783880579047161,30.0,33227
123,val,1,286.50347690405687,339.7749194378439,11.929934849697108,60.0,34996
123,val,2,258.1876638639028,326.807718057163,27.485416408092345,120.0,32228
124,val,0,470.5695102459855,536.5148254164493,2.5521413308453966,30.0,33227
124,val,1,411.7115779191729,473.36833959899224,7.866613327237398,60.0,34996
124,val,2,313.4469846678354,362.9834509755138,16.166066774233588,120.0,32228
125,val,0,198.66132651145435,244.9977710283893,8.14698889457369,30.0,33227
