epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
58,val,1,188.55568712596173,231.54655892410545,19.936564178763287,60.0,34996
58,val,2,188.62232964941686,254.68252652875574,42.33585701874147,120.0,32228
59,val,0,195.1536736172766,247.90973650923564,13.167002738736569,30.0,33227
59,val,1,188.12588217392255,231.47497446686282,19.910846953937593,60.0,34996
59,val,2,174.2054697590459,229.80977035345998,40.77820528732779,120.0,32228
60,val,0,187.97821429020686,226.60055152043094,9.1190898967707,30.0,33227
60,val,1,195.67350955483082,237.44574332994486,17.281975082866612,60.0,34996
60,val,2,184.78411559944962,249.1851110409872,40.56410574655579,120.0,32228
61,val,0,167.51938769881,204.00257992786254,10.347006952177445,30.0,33227
61,val,1,195.14491359001298,243.82278088003966,19.302205966396162,60.0,34996
61,val,2,250.31789513813203,315.3157128628961,25.986719622688348,120.0,32228
62,val,0,130.576047861232,159.52272703039398,13.874258885845848,30.0,33227
62,val,1,157.8945128187641,195.73692262166654,22.49399931420734,60.0,34996
62,val,2,253.21862091484888,339.6714565389208,29.235447437011295,120.0,32228
63,val,0,184.130386251968,227.02346649492836,10.876696662352906,30.0,33227
63,val,1,140.2524700367542,177.15750452840732,26.43730712081381,60.0,34996
63,val,2,234.90863334823368,324.38911577342395,31.522278763807872,120.0,32228
64,val,0,247.4759484121535,303.27090163910407,7.7075872031781385,30.0,33227
64,val,1,195.59430893664634,250.80988553624954,20.090867527717453,60.0,34996
64,val,2,265.5720815423021,352.16062471430337,28.828968598734022,120.0,32228
65,val,0,265.69134521300685,323.5514451324276,7.876124838233967,30.0,33227
65,val,1,245.58969557458352,296.9348622593707,13.278660418333525,60.0,34996
65,val,2,313.98491549104233,390.50395636577304,20.749038103512476,120.0,32228
66,val,0,246.04878285608044,296.623162583506,8.432900954043399,30.0,33227
66,val,1,240.36378489293867,294.50217475543093,14.95885244027889,60.0,34996
66,val,2,269.66457605285,336.36561333854746,25.1272185677051,120.0,32228
67,val,0,232.44301974421452,289.00178999901317,8.908417852950913,30.0,33227
67,val,1,254.64958413634548,301.32963932288686,11.761344153617555,60.0,34996
67,val,2,235.01773829967343,282.6908005567859,25.28856894625791,120.0,32228
68,val,0,254.15320675444903,319.51807736534994,11.373280765642399,30.0,33227
68,val,1,280.8529672085292,342.04506533942873,14.3444965138873,60.0,34996
68,val,2,270.34105854429765,322.3073316391918,22.98932605188035,120.0,32228
69,val,0,269.50322259085584,327.35391478503914,8.484064164685346,30.0,33227
69,val,1,315.722267268603,385.64363459450533,13.010058292376273,60.0,34996
69,val,2,353.445546550166,416.69162805852875,18.02780191138141,120.0,32228
70,val,0,291.618320303095,350.9069600822478,7.220031901766635,30.0,33227
70,val,1,282.8282468470727,347.80372047163513,13.090067436278433,60.0,34996
70,val,2,340.67458110656395,415.7163233729347,21.17103140126598,120.0,32228
71,val,0,228.93751720821453,288.70178072891304,11.400367171276372,30.0,33227
71,val,1,208.89236391246052,261.5285768036744,18.210652646016687,60.0,34996
71,val,2,259.4345018155554,334.89241729597774,26.37768400148939,120.0,32228
72,val,0,171.263409291754,209.40641971137396,10.979023083636802,30.0,33227
72,val,1,178.8365097752243,215.2283701513529,17.136244142187678,60.0,34996
72,val,2,217.14716463253518,308.43026354601704,35.369864713913366,120.0,32228
73,val,0,192.07040263371798,228.2261785106881,9.064917085502753,30.0,33227
73,val,1,173.69125727929173,210.4890386850262,19.13933020916676,60.0,34996
73,val,2,240.28698585020692,318.8489619853593,32.29179595382897,120.0,32228
74,val,0,256.3939609394986,295.5046183991288,6.097450868269781,30.0,33227
74,val,1,223.5146666315436,268.12681474671353,14.490227454566238,60.0,34996
74,val,2,294.09351823761074,356.47776335432764,20.379793967978156,120.0,32228
75,val,0,300.7595842737845,359.0138149580206,7.463809552472386,30.0,33227
75,val,1,280.7442073806761,337.5357493988489,10.652646016687621,60.0,34996
75,val,2,305.54282933197646,365.40350866828385,18.6763063174879,120.0,32228
76,val,0,250.81027448630468,308.1193508286381,7.280223914286574,30.0,33227
